order_number,product_key,customer_key,price,quantity,sales_amount,order_date,shipment_date,due_date
SO44161,105,2773,3578,1,3578,06-03-2011,13-03-2011,18-03-2011
SO44162,102,17186,3578,1,3578,06-03-2011,13-03-2011,18-03-2011
SO44163,105,17194,3578,1,3578,06-03-2011,13-03-2011,18-03-2011
SO44164,101,17089,3578,1,3578,06-03-2011,13-03-2011,18-03-2011
SO44165,104,6066,3578,1,3578,06-03-2011,13-03-2011,18-03-2011
SO44166,129,3582,699,1,699,06-03-2011,13-03-2011,18-03-2011
SO44166,130,3582,699,1,699,06-03-2011,13-03-2011,18-03-2011
SO44167,105,6309,3578,1,3578,06-03-2011,13-03-2011,18-03-2011
SO44168,104,1212,3578,1,3578,07-03-2011,14-03-2011,19-03-2011
SO44169,102,17180,3578,1,3578,07-03-2011,14-03-2011,19-03-2011
SO44170,105,17184,3578,1,3578,07-03-2011,14-03-2011,19-03-2011
SO44171,104,17113,3578,1,3578,07-03-2011,14-03-2011,19-03-2011
SO44172,129,3585,699,1,699,07-03-2011,14-03-2011,19-03-2011
SO44172,130,3585,699,1,699,07-03-2011,14-03-2011,19-03-2011
SO44173,103,2785,3578,1,3578,08-03-2011,15-03-2011,20-03-2011
SO44174,102,6230,3578,1,3578,08-03-2011,15-03-2011,20-03-2011
SO44175,104,6247,3578,1,3578,08-03-2011,15-03-2011,20-03-2011
SO44176,105,1221,3578,1,3578,09-03-2011,16-03-2011,21-03-2011
SO44177,141,338,3375,1,3375,09-03-2011,16-03-2011,21-03-2011
SO44178,103,17098,3578,1,3578,09-03-2011,16-03-2011,21-03-2011
SO44179,141,14889,3375,1,3375,09-03-2011,16-03-2011,21-03-2011
SO44180,138,59,3400,1,3400,09-03-2011,16-03-2011,21-03-2011
SO44181,103,6295,3578,1,3578,09-03-2011,16-03-2011,21-03-2011
SO44182,101,6300,3578,1,3578,09-03-2011,16-03-2011,21-03-2011
SO44183,101,17159,3578,1,3578,10-03-2011,17-03-2011,22-03-2011
SO44184,105,6248,3578,1,3578,10-03-2011,17-03-2011,22-03-2011
SO44185,101,6281,3578,1,3578,10-03-2011,17-03-2011,22-03-2011
SO44186,138,14890,3400,1,3400,12-03-2011,19-03-2011,24-03-2011
SO44187,104,6070,3578,1,3578,12-03-2011,19-03-2011,24-03-2011
SO44188,125,9053,699,1,699,13-03-2011,20-03-2011,25-03-2011
SO44188,126,9053,699,1,699,13-03-2011,20-03-2011,25-03-2011
SO44189,113,9055,699,1,699,13-03-2011,20-03-2011,25-03-2011
SO44189,114,9055,699,1,699,13-03-2011,20-03-2011,25-03-2011
SO44190,139,62,3375,1,3375,13-03-2011,20-03-2011,25-03-2011
SO44191,101,6249,3578,1,3578,13-03-2011,20-03-2011,25-03-2011
SO44192,103,2571,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44193,103,17165,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44194,101,6065,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44195,104,6250,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44196,105,6296,3578,1,3578,14-03-2011,21-03-2011,26-03-2011
SO44197,103,17097,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44198,101,17151,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44199,104,6260,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44200,102,6313,3578,1,3578,15-03-2011,22-03-2011,27-03-2011
SO44201,104,1255,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44202,102,17160,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44203,103,17150,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44204,127,3581,699,1,699,16-03-2011,23-03-2011,28-03-2011
SO44204,128,3581,699,1,699,16-03-2011,23-03-2011,28-03-2011
SO44205,103,6286,3578,1,3578,16-03-2011,23-03-2011,28-03-2011
SO44206,138,251,3400,1,3400,17-03-2011,24-03-2011,29-03-2011
SO44207,104,17163,3578,1,3578,17-03-2011,24-03-2011,29-03-2011
SO44208,138,14880,3400,1,3400,17-03-2011,24-03-2011,29-03-2011
SO44209,102,6258,3578,1,3578,17-03-2011,24-03-2011,29-03-2011
SO44210,101,2784,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44211,104,17155,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44212,103,17171,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44213,101,6352,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44214,102,6333,3578,1,3578,18-03-2011,25-03-2011,30-03-2011
SO44215,103,17181,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44216,105,2561,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44217,101,17149,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44218,102,11110,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44219,129,3591,699,1,699,19-03-2011,26-03-2011,31-03-2011
SO44219,130,3591,699,1,699,19-03-2011,26-03-2011,31-03-2011
SO44220,136,61,3400,1,3400,19-03-2011,26-03-2011,31-03-2011
SO44221,105,6256,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44222,102,6259,3578,1,3578,19-03-2011,26-03-2011,31-03-2011
SO44223,101,2848,3578,1,3578,20-03-2011,27-03-2011,01-04-2011
SO44224,105,17167,3578,1,3578,20-03-2011,27-03-2011,01-04-2011
SO44225,113,9061,699,1,699,21-03-2011,28-03-2011,02-04-2011
SO44225,114,9061,699,1,699,21-03-2011,28-03-2011,02-04-2011
SO44226,104,1256,3578,1,3578,21-03-2011,28-03-2011,02-04-2011
SO44227,140,17402,3375,1,3375,21-03-2011,28-03-2011,02-04-2011
SO44228,135,334,3400,1,3400,21-03-2011,28-03-2011,02-04-2011
SO44229,135,14887,3400,1,3400,21-03-2011,28-03-2011,02-04-2011
SO44230,103,6242,3578,1,3578,21-03-2011,28-03-2011,02-04-2011
SO44231,125,6974,699,1,699,21-03-2011,28-03-2011,02-04-2011
SO44231,126,6974,699,1,699,21-03-2011,28-03-2011,02-04-2011
SO44232,103,6335,3578,1,3578,21-03-2011,28-03-2011,02-04-2011
SO44233,101,2842,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44234,103,17185,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44235,104,11118,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44236,103,17192,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44237,101,6057,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44238,102,6080,3578,1,3578,22-03-2011,29-03-2011,03-04-2011
SO44239,102,1218,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44240,102,2581,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44241,104,17156,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44242,104,17164,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44243,103,6279,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44244,103,6330,3578,1,3578,23-03-2011,30-03-2011,04-04-2011
SO44245,121,14557,699,1,699,23-03-2011,30-03-2011,04-04-2011
SO44245,122,14557,699,1,699,23-03-2011,30-03-2011,04-04-2011
SO44246,103,1220,3578,1,3578,24-03-2011,31-03-2011,05-04-2011
SO44247,101,6234,3578,1,3578,24-03-2011,31-03-2011,05-04-2011
SO44248,104,6241,3578,1,3578,24-03-2011,31-03-2011,05-04-2011
SO44249,104,2846,3578,1,3578,25-03-2011,01-04-2011,06-04-2011
SO44250,103,17168,3578,1,3578,25-03-2011,01-04-2011,06-04-2011
SO44251,102,17191,3578,1,3578,25-03-2011,01-04-2011,06-04-2011
SO44252,103,2778,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44253,101,17100,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44254,105,17143,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44255,131,3586,699,1,699,26-03-2011,02-04-2011,07-04-2011
SO44255,132,3586,699,1,699,26-03-2011,02-04-2011,07-04-2011
SO44256,103,6233,3578,1,3578,26-03-2011,02-04-2011,07-04-2011
SO44257,104,1213,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44258,101,2580,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44259,103,17172,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44260,103,17195,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44261,103,11113,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44262,113,9150,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44262,114,9150,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44263,101,6280,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44264,104,6287,3578,1,3578,27-03-2011,03-04-2011,08-04-2011
SO44265,111,14558,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44265,112,14558,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44266,127,14560,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44266,128,14560,699,1,699,27-03-2011,03-04-2011,08-04-2011
SO44267,127,8340,699,1,699,28-03-2011,04-04-2011,09-04-2011
SO44267,128,8340,699,1,699,28-03-2011,04-04-2011,09-04-2011
SO44268,103,2821,3578,1,3578,28-03-2011,04-04-2011,09-04-2011
SO44269,117,3590,699,1,699,29-03-2011,05-04-2011,10-04-2011
SO44269,118,3590,699,1,699,29-03-2011,05-04-2011,10-04-2011
SO44270,105,2795,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44271,105,2847,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44272,102,1257,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44273,102,17148,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44274,105,17153,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44275,102,6257,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44276,104,6278,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44277,102,6289,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44278,101,6294,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44279,104,6327,3578,1,3578,30-03-2011,06-04-2011,11-04-2011
SO44320,105,3430,3578,1,3578,31-03-2011,07-04-2011,12-04-2011
SO44321,102,17223,3578,1,3578,31-03-2011,07-04-2011,12-04-2011
SO44322,119,6976,699,1,699,31-03-2011,07-04-2011,12-04-2011
SO44322,120,6976,699,1,699,31-03-2011,07-04-2011,12-04-2011
SO44323,135,73,3400,1,3400,31-03-2011,07-04-2011,12-04-2011
SO44324,102,1268,3578,1,3578,01-04-2011,08-04-2011,13-04-2011
SO44325,142,96,3375,1,3375,01-04-2011,08-04-2011,13-04-2011
SO44326,103,6729,3578,1,3578,01-04-2011,08-04-2011,13-04-2011
SO44327,105,17599,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44328,101,6922,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44329,102,6905,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44330,103,17200,3578,1,3578,02-04-2011,09-04-2011,14-04-2011
SO44331,102,17258,3578,1,3578,03-04-2011,10-04-2011,15-04-2011
SO44332,101,6511,3578,1,3578,03-04-2011,10-04-2011,15-04-2011
SO44333,136,344,3400,1,3400,04-04-2011,11-04-2011,16-04-2011
SO44334,102,17274,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44335,115,9166,699,1,699,04-04-2011,11-04-2011,16-04-2011
SO44335,116,9166,699,1,699,04-04-2011,11-04-2011,16-04-2011
SO44336,136,14896,3400,1,3400,04-04-2011,11-04-2011,16-04-2011
SO44337,142,98,3375,1,3375,04-04-2011,11-04-2011,16-04-2011
SO44338,105,7189,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44339,102,7190,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44340,105,6355,3578,1,3578,04-04-2011,11-04-2011,16-04-2011
SO44341,139,14906,3375,1,3375,05-04-2011,12-04-2011,17-04-2011
SO44342,111,3611,699,1,699,05-04-2011,12-04-2011,17-04-2011
SO44342,112,3611,699,1,699,05-04-2011,12-04-2011,17-04-2011
SO44343,105,6921,3578,1,3578,05-04-2011,12-04-2011,17-04-2011
SO44344,101,3428,3578,1,3578,06-04-2011,13-04-2011,18-04-2011
SO44345,104,17201,3578,1,3578,06-04-2011,13-04-2011,18-04-2011
SO44346,127,3603,699,1,699,06-04-2011,13-04-2011,18-04-2011
SO44346,128,3603,699,1,699,06-04-2011,13-04-2011,18-04-2011
SO44347,103,6912,3578,1,3578,06-04-2011,13-04-2011,18-04-2011
SO44348,104,3160,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44349,102,17244,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44350,103,17245,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44351,105,17272,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44352,102,17298,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44353,117,3592,699,1,699,07-04-2011,14-04-2011,19-04-2011
SO44353,118,3592,699,1,699,07-04-2011,14-04-2011,19-04-2011
SO44354,127,3604,699,1,699,07-04-2011,14-04-2011,19-04-2011
SO44354,128,3604,699,1,699,07-04-2011,14-04-2011,19-04-2011
SO44355,138,94,3400,1,3400,07-04-2011,14-04-2011,19-04-2011
SO44356,136,100,3400,1,3400,07-04-2011,14-04-2011,19-04-2011
SO44357,101,6512,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44358,101,6733,3578,1,3578,07-04-2011,14-04-2011,19-04-2011
SO44359,102,3526,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44360,102,3159,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44361,101,2687,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44362,101,17260,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44363,103,17286,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44364,139,93,3375,1,3375,08-04-2011,15-04-2011,20-04-2011
SO44365,104,6913,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44366,104,6503,3578,1,3578,08-04-2011,15-04-2011,20-04-2011
SO44367,119,14563,699,1,699,08-04-2011,15-04-2011,20-04-2011
SO44367,120,14563,699,1,699,08-04-2011,15-04-2011,20-04-2011
SO44368,105,3151,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44369,101,17251,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44370,104,7194,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44371,102,6515,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44372,101,6737,3578,1,3578,09-04-2011,16-04-2011,21-04-2011
SO44373,101,2768,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44374,101,3158,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44375,101,3184,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44376,140,18400,3375,1,3375,10-04-2011,17-04-2011,22-04-2011
SO44377,101,17235,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44378,140,14904,3375,1,3375,10-04-2011,17-04-2011,22-04-2011
SO44379,142,81,3375,1,3375,10-04-2011,17-04-2011,22-04-2011
SO44380,101,6916,3578,1,3578,10-04-2011,17-04-2011,22-04-2011
SO44381,104,3192,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44382,138,342,3400,1,3400,11-04-2011,18-04-2011,23-04-2011
SO44383,101,17269,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44384,102,17297,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44385,105,17299,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44386,103,17588,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44387,142,97,3375,1,3375,11-04-2011,18-04-2011,23-04-2011
SO44388,101,6925,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44389,104,6926,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44390,105,6354,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44391,104,6731,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44392,105,6911,3578,1,3578,11-04-2011,18-04-2011,23-04-2011
SO44393,136,18399,3400,1,3400,12-04-2011,19-04-2011,24-04-2011
SO44394,104,17247,3578,1,3578,12-04-2011,19-04-2011,24-04-2011
SO44395,105,17340,3578,1,3578,12-04-2011,19-04-2011,24-04-2011
SO44396,136,14902,3400,1,3400,12-04-2011,19-04-2011,24-04-2011
SO44397,121,3597,699,1,699,12-04-2011,19-04-2011,24-04-2011
SO44397,122,3597,699,1,699,12-04-2011,19-04-2011,24-04-2011
SO44398,103,6734,3578,1,3578,12-04-2011,19-04-2011,24-04-2011
SO44399,102,17241,3578,1,3578,13-04-2011,20-04-2011,25-04-2011
SO44400,103,17589,3578,1,3578,13-04-2011,20-04-2011,25-04-2011
SO44401,103,6516,3578,1,3578,13-04-2011,20-04-2011,25-04-2011
SO44402,105,2667,3578,1,3578,14-04-2011,21-04-2011,26-04-2011
SO44403,141,8845,3375,1,3375,14-04-2011,21-04-2011,26-04-2011
SO44404,105,17222,3578,1,3578,15-04-2011,22-04-2011,27-04-2011
SO44405,101,17225,3578,1,3578,15-04-2011,22-04-2011,27-04-2011
SO44406,104,17300,3578,1,3578,15-04-2011,22-04-2011,27-04-2011
SO44407,142,78,3375,1,3375,15-04-2011,22-04-2011,27-04-2011
SO44408,142,104,3375,1,3375,15-04-2011,22-04-2011,27-04-2011
SO44409,111,14564,699,1,699,15-04-2011,22-04-2011,27-04-2011
SO44409,112,14564,699,1,699,15-04-2011,22-04-2011,27-04-2011
SO44410,101,17224,3578,1,3578,16-04-2011,23-04-2011,28-04-2011
SO44411,103,17585,3578,1,3578,16-04-2011,23-04-2011,28-04-2011
SO44412,140,101,3375,1,3375,16-04-2011,23-04-2011,28-04-2011
SO44413,101,2607,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44414,102,17341,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44415,103,17356,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44416,136,70,3400,1,3400,17-04-2011,24-04-2011,29-04-2011
SO44417,102,6918,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44418,102,6920,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44419,101,6353,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44420,102,6513,3578,1,3578,17-04-2011,24-04-2011,29-04-2011
SO44421,104,2608,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44422,117,8354,699,1,699,18-04-2011,25-04-2011,30-04-2011
SO44422,118,8354,699,1,699,18-04-2011,25-04-2011,30-04-2011
SO44423,104,17587,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44424,103,6917,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44425,102,6505,3578,1,3578,18-04-2011,25-04-2011,30-04-2011
SO44426,105,2771,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44427,105,3147,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44428,104,17363,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44429,105,17584,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44430,104,6928,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44431,103,6726,3578,1,3578,19-04-2011,26-04-2011,01-05-2011
SO44432,105,3166,3578,1,3578,20-04-2011,27-04-2011,02-05-2011
SO44433,103,17271,3578,1,3578,20-04-2011,27-04-2011,02-05-2011
SO44434,101,17581,3578,1,3578,20-04-2011,27-04-2011,02-05-2011
SO44435,103,17574,3578,1,3578,21-04-2011,28-04-2011,03-05-2011
SO44436,113,15631,699,1,699,21-04-2011,28-04-2011,03-05-2011
SO44436,114,15631,699,1,699,21-04-2011,28-04-2011,03-05-2011
SO44437,135,77,3400,1,3400,21-04-2011,28-04-2011,03-05-2011
SO44438,103,6910,3578,1,3578,21-04-2011,28-04-2011,03-05-2011
SO44439,101,3196,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44440,103,1262,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44441,103,11119,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44442,125,3600,699,1,699,22-04-2011,29-04-2011,04-05-2011
SO44442,126,3600,699,1,699,22-04-2011,29-04-2011,04-05-2011
SO44443,101,6371,3578,1,3578,22-04-2011,29-04-2011,04-05-2011
SO44444,102,2698,3578,1,3578,24-04-2011,01-05-2011,06-05-2011
SO44445,105,6479,3578,1,3578,25-04-2011,02-05-2011,07-05-2011
SO44446,104,6915,3578,1,3578,25-04-2011,02-05-2011,07-05-2011
SO44447,103,1266,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44448,102,17265,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44449,103,17294,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44450,101,17295,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44451,104,17296,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44452,123,9165,699,1,699,26-04-2011,03-05-2011,08-05-2011
SO44452,124,9165,699,1,699,26-04-2011,03-05-2011,08-05-2011
SO44453,101,6924,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44454,101,6927,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44455,103,6514,3578,1,3578,26-04-2011,03-05-2011,08-05-2011
SO44456,111,14561,699,1,699,26-04-2011,03-05-2011,08-05-2011
SO44456,112,14561,699,1,699,26-04-2011,03-05-2011,08-05-2011
SO44457,102,17197,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44458,105,17248,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44459,105,17289,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44460,125,9151,699,1,699,27-04-2011,04-05-2011,09-05-2011
SO44460,126,9151,699,1,699,27-04-2011,04-05-2011,09-05-2011
SO44461,104,6919,3578,1,3578,27-04-2011,04-05-2011,09-05-2011
SO44462,102,3156,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44463,123,8341,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44463,124,8341,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44464,105,11121,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44465,111,3614,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44465,112,3614,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44466,125,15641,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44466,126,15641,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44467,137,71,3400,1,3400,28-04-2011,05-05-2011,10-05-2011
SO44468,142,76,3375,1,3375,28-04-2011,05-05-2011,10-05-2011
SO44469,105,6735,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44470,104,6736,3578,1,3578,28-04-2011,05-05-2011,10-05-2011
SO44471,113,14562,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44471,114,14562,699,1,699,28-04-2011,05-05-2011,10-05-2011
SO44472,103,2686,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44473,103,17256,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44474,121,3602,699,1,699,29-04-2011,06-05-2011,11-05-2011
SO44474,122,3602,699,1,699,29-04-2011,06-05-2011,11-05-2011
SO44475,136,102,3400,1,3400,29-04-2011,06-05-2011,11-05-2011
SO44476,105,6914,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44477,101,6923,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44478,105,6727,3578,1,3578,29-04-2011,06-05-2011,11-05-2011
SO44479,141,18392,3375,1,3375,30-04-2011,07-05-2011,12-05-2011
SO44480,141,14892,3375,1,3375,30-04-2011,07-05-2011,12-05-2011
SO44571,138,18449,3400,1,3400,01-05-2011,08-05-2011,13-05-2011
SO44572,105,17665,3578,1,3578,01-05-2011,08-05-2011,13-05-2011
SO44573,138,14918,3400,1,3400,01-05-2011,08-05-2011,13-05-2011
SO44574,140,108,3375,1,3375,01-05-2011,08-05-2011,13-05-2011
SO44575,135,111,3400,1,3400,01-05-2011,08-05-2011,13-05-2011
SO44576,104,17661,3578,1,3578,01-05-2011,08-05-2011,13-05-2011
SO44577,105,17668,3578,1,3578,02-05-2011,09-05-2011,14-05-2011
SO44578,105,17654,3578,1,3578,02-05-2011,09-05-2011,14-05-2011
SO44579,103,17663,3578,1,3578,02-05-2011,09-05-2011,14-05-2011
SO44580,105,2783,3578,1,3578,03-05-2011,10-05-2011,15-05-2011
SO44581,139,109,3375,1,3375,03-05-2011,10-05-2011,15-05-2011
SO44582,137,135,3400,1,3400,03-05-2011,10-05-2011,15-05-2011
SO44583,101,7211,3578,1,3578,03-05-2011,10-05-2011,15-05-2011
SO44584,104,17672,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44585,103,17791,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44586,105,17795,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44587,102,17628,3578,1,3578,04-05-2011,11-05-2011,16-05-2011
SO44588,133,15684,699,1,699,04-05-2011,11-05-2011,16-05-2011
SO44588,134,15684,699,1,699,04-05-2011,11-05-2011,16-05-2011
SO44589,137,105,3400,1,3400,04-05-2011,11-05-2011,16-05-2011
SO44590,101,2796,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44591,121,6988,699,1,699,05-05-2011,12-05-2011,17-05-2011
SO44591,122,6988,699,1,699,05-05-2011,12-05-2011,17-05-2011
SO44592,105,17762,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44593,104,17646,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44594,101,7251,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44595,136,125,3400,1,3400,05-05-2011,12-05-2011,17-05-2011
SO44596,104,7239,3578,1,3578,05-05-2011,12-05-2011,17-05-2011
SO44597,101,1291,3578,1,3578,06-05-2011,13-05-2011,18-05-2011
SO44598,139,18401,3375,1,3375,06-05-2011,13-05-2011,18-05-2011
SO44599,101,17793,3578,1,3578,06-05-2011,13-05-2011,18-05-2011
SO44600,105,7244,3578,1,3578,06-05-2011,13-05-2011,18-05-2011
SO44601,136,118,3400,1,3400,06-05-2011,13-05-2011,18-05-2011
SO44602,105,3703,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44603,133,9168,699,1,699,07-05-2011,14-05-2011,19-05-2011
SO44603,134,9168,699,1,699,07-05-2011,14-05-2011,19-05-2011
SO44604,113,8365,699,1,699,07-05-2011,14-05-2011,19-05-2011
SO44604,114,8365,699,1,699,07-05-2011,14-05-2011,19-05-2011
SO44605,105,17673,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
SO44606,104,17773,3578,1,3578,07-05-2011,14-05-2011,19-05-2011
